StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent,check_game,check_bucket_boy_1,check_bucket_girl_1,check_bucket_boy_2,check_bucket_girl_2,check_bucket_boy_3,check_bucket_girl_3,check_sample_boy_1,check_sample_girl_1,check_sample_boy_2,check_sample_girl_2,fc_expl_indiv_1,fc_expl_indiv_2,fc_expl_indiv_3,fc_expl_indiv_4,normative_group_1,normative_group_2,inductivePoten_0,inductivePoten_1,inductivePoten_2,innateness_switch_01,innateness_switch_02,innateness_switch_03,innateness_switch_1,innateness_switch_2,check_attn_0,check_attn_1,check_attn_2,age,gender,gender_4_TEXT,race,race_15_TEXT,ed,comment_1,comment_2,comment_3,randomCode,context,explanation,cb
12/3/2019 13:38,12/3/2019 13:43,IP Address,100,307,TRUE,12/3/2019 13:43,R_qFwsvnf0tEBKMLv,anonymous,EN,I do consent to participate,Yes,,,,,Yellow bucket is bigger,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because of the size of the buckets in her classroom,,Okay,"
Green-Ball",,"Maybe
Green-Ball",,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,33,Male,,"White/European American,Latino/Latina",,"Bachelor's (B.A., B.S.)","No, all clear.",Not sure really.,"Nope, was all clear.",21230,structural,formal,girlsGreen
12/3/2019 13:40,12/3/2019 13:44,IP Address,100,247,TRUE,12/3/2019 13:44,R_2sakzmVzr4Mz4wC,anonymous,EN,I do consent to participate,Yes,,,,,Yellow bucket is bigger,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because of the size of the buckets in her classroom,,Okay,"
Green-Ball",,"For sure
Green-Ball",,,"
Yellow-Ball","For sure
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,32,Male,,White/European American,,High school/GED,no,not sure,no,925083,structural,control,girlsGreen
12/3/2019 13:34,12/3/2019 13:44,IP Address,100,657,TRUE,12/3/2019 13:44,R_3GD0hOKgaRp46Rd,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,,,Yellow-Ball,Green-Ball,,Because Suzy likes playing Green-Ball,,,,Okay,"
Green-Ball",,"For sure
Green-Ball","
Green-Ball",,,,"For sure
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,43,Male,,White/European American,,High school/GED,I did not notice any problems and nothing was confusing,I think study was about studying peoples attention to details,"Everything seemed good, No suggestions to make it better.",525641,nonstructural,formal,girlsGreen
12/3/2019 13:41,12/3/2019 13:46,IP Address,100,282,TRUE,12/3/2019 13:46,R_BM1VoCdROZeHBIZ,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,,,Yellow-Ball,Green-Ball,,Because Suzy likes playing Green-Ball,,,,Not okay,"
Green-Ball",,"Maybe
Green-Ball","
Yellow-Ball",,,"Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,24,Male,,Click to write Choice 8,,High school/GED,No problems and nothing was confusing.,Expectations and stereotypes with males/females?,Nothing,395255,nonstructural,control,girlsGreen
12/3/2019 13:38,12/3/2019 13:47,IP Address,100,563,TRUE,12/3/2019 13:47,R_BqPRT7Vy3DCPwWJ,anonymous,EN,I do consent to participate,Yes,,,,,Yellow bucket is bigger,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because of the size of the buckets in her classroom,,Okay,"
Yellow-Ball","Maybe
Yellow-Ball",,,,"
Yellow-Ball","For sure
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,72,Female,,White/European American,,High school/GED,No,To see how adults understand talk written for children.,No,855501,structural,formal,girlsGreen
12/3/2019 13:36,12/3/2019 13:48,IP Address,100,703,TRUE,12/3/2019 13:48,R_27vV5t4MR49BZsS,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,,,Yellow-Ball,Green-Ball,,Because Suzy likes playing Green-Ball,,,,Not okay,"
Green-Ball",,"Maybe
Green-Ball","
Green-Ball",,,,,"
Yellow-Ball","For sure
Yellow-Ball",,32,Male,,Latino/Latina,,"Bachelor's (B.A., B.S.)",none,no idea,it was already perfect,422285,nonstructural,formal,girlsGreen
12/3/2019 13:47,12/3/2019 13:49,IP Address,100,110,TRUE,12/3/2019 13:49,R_vTcYHBF7Xb6I9dT,anonymous,EN,I do consent to participate,Yes,,,,,Yellow bucket is bigger,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because Suzy likes playing Green-Ball,,Not okay,"
Yellow-Ball","Maybe
Yellow-Ball",,,,"
Yellow-Ball","For sure
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,25,Male,,Black/African American,,"Bachelor's (B.A., B.S.)",n/a,perceptions of scenarios ,,426207,structural,control,girlsGreen
12/3/2019 13:43,12/3/2019 13:49,IP Address,100,339,TRUE,12/3/2019 13:49,R_31jvIR0Cx0M6jf3,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,Green-Ball,Yellow-Ball,,,Because Suzy likes playing Yellow-Ball,,,,Okay,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Green-Ball",,,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,55,Male,,White/European American,,Some college,No problems,"I'm not sure, maybe gender perceptions",None,486173,nonstructural,control,girlsYellow
12/3/2019 13:45,12/3/2019 13:50,IP Address,100,275,TRUE,12/3/2019 13:50,R_yyhRLK56aVznyx3,anonymous,EN,I do consent to participate,Yes,,,Green bucket is bigger,Yellow bucket is bigger,,,Green-Ball,Yellow-Ball,,,,,Because of the size of the buckets in her classroom,,Okay,,"
Green-Ball",,"For sure
Green-Ball",,"
Green-Ball",,,"For sure
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,55,Female,,White/European American,,Some college,no,fairness,no,208805,structural,control,girlsYellow
12/3/2019 13:46,12/3/2019 13:50,IP Address,100,221,TRUE,12/3/2019 13:50,R_1257IhMtSlE8gtj,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,Green-Ball,Yellow-Ball,,,Because Suzy likes playing Yellow-Ball,,,,Okay,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Yellow-Ball",,,"Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,37,Male,,White/European American,,"Bachelor's (B.A., B.S.)",no,I don't know,no,512272,nonstructural,control,girlsYellow
12/3/2019 13:44,12/3/2019 13:51,IP Address,100,391,TRUE,12/3/2019 13:51,R_22LYxj5AFWifImI,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,Green-Ball,Yellow-Ball,,,Because Suzy likes playing Yellow-Ball,,,,Okay,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Yellow-Ball",,,"Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,29,Male,,White/European American,,"Bachelor's (B.A., B.S.)",N/A,not sure,not sure,319636,nonstructural,formal,girlsYellow
12/3/2019 13:45,12/3/2019 13:52,IP Address,100,379,TRUE,12/3/2019 13:52,R_2zGzAYgUIaeNkA2,anonymous,EN,I do consent to participate,Yes,,,,,The same size,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because of the size of the buckets in her classroom,,Okay,"
Yellow-Ball","For sure
Yellow-Ball",,,,"
Yellow-Ball","For sure
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,29,Male,,White/European American,,"Master's (M.A., M.S.)",Nope! Nothing confusing.,I'm not sure at all.,Nope.,148175,structural,control,girlsGreen
12/3/2019 13:47,12/3/2019 13:52,IP Address,100,303,TRUE,12/3/2019 13:52,R_1QbeYjCqOcMEeAw,anonymous,EN,I do consent to participate,Yes,,,Green bucket is bigger,Yellow bucket is bigger,,,Green-Ball,Yellow-Ball,,,,,Because of the size of the buckets in her classroom,,Okay,,"
Yellow-Ball","Maybe
Yellow-Ball",,,"
Green-Ball",,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,36,Male,,White/European American,,"Bachelor's (B.A., B.S.)",,,,129213,structural,formal,girlsYellow
12/3/2019 13:53,12/3/2019 13:53,IP Address,100,24,TRUE,12/3/2019 13:53,R_1Cdy3pKlBQjJ1jG,anonymous,EN,I do NOT consent to participate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2019 13:51,12/3/2019 13:55,IP Address,100,249,TRUE,12/3/2019 13:55,R_1Do79M3onTttcHY,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,,,Yellow-Ball,Green-Ball,,Because Suzy likes playing Green-Ball,,,,Okay,"
Green-Ball",,"Maybe
Green-Ball","
Green-Ball",,,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,24,Male,,White/European American,,High school/GED,,Boys and girls tendencies,,1753,nonstructural,formal,girlsGreen
12/3/2019 13:48,12/3/2019 13:56,IP Address,100,433,TRUE,12/3/2019 13:56,R_3EXxWZdBBqwNFVb,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,,,Yellow-Ball,Green-Ball,,Because Suzy likes playing Green-Ball,,,,Okay,"
Green-Ball",,"For sure
Green-Ball","
Green-Ball",,,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,70,Female,,White/European American,,High school/GED,no,Not sure,no,455403,nonstructural,control,girlsGreen
12/3/2019 13:57,12/3/2019 14:00,IP Address,100,207,TRUE,12/3/2019 14:00,R_brwUSuBY0QPLfEZ,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,Green-Ball,Yellow-Ball,,,Because Suzy likes playing Yellow-Ball,,,,Okay,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Yellow-Ball",,,"Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,33,Female,,White/European American,,Some college,No,Gender bias,,201685,nonstructural,control,girlsYellow
12/3/2019 13:53,12/3/2019 14:00,IP Address,100,446,TRUE,12/3/2019 14:00,R_3CU6EQcOc4OH8jw,anonymous,EN,I do consent to participate,Yes,,,,,Yellow bucket is bigger,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because of the size of the buckets in her classroom,,Not okay,"
Green-Ball",,"Maybe
Green-Ball",,,"
Yellow-Ball","For sure
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,31,Male,,White/European American,,Some college,None,To see if we would think it'd wrong or right of them to play with the other ball,No,452235,structural,formal,girlsGreen
12/3/2019 13:57,12/3/2019 14:02,IP Address,100,310,TRUE,12/3/2019 14:02,R_71z8lZ0DGF9t27v,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,Green-Ball,Yellow-Ball,,,Because Suzy likes playing Yellow-Ball,,,,Okay,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Yellow-Ball",,,"Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,38,Male,,White/European American,,"Master's (M.A., M.S.)",no problems. everything was clear and easy to understand.,"Something about judging the behavior or others. Is a certain behavior chosen, or a result of a certain characteristic of the individual?",no suggestions.,893038,nonstructural,formal,girlsYellow
12/3/2019 13:59,12/3/2019 14:03,IP Address,100,246,TRUE,12/3/2019 14:03,R_3MuMU8fkkUQTR2g,anonymous,EN,I do consent to participate,Yes,,,,,Yellow bucket is bigger,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because of the size of the buckets in her classroom,,Okay,"
Yellow-Ball","For sure
Yellow-Ball",,,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Yellow-Ball","Maybe
Yellow-Ball",,32,Male,,Black/African American,,"Doctoral (Ph.D., J.D., M.D.)",nope,good,Nope.All is ok,983319,structural,formal,girlsGreen
12/3/2019 13:59,12/3/2019 14:05,IP Address,100,341,TRUE,12/3/2019 14:05,R_2QEADPKfrLO2GT2,anonymous,EN,I do consent to participate,Yes,,,Green bucket is bigger,Yellow bucket is bigger,,,Green-Ball,Yellow-Ball,,,,,Because of the size of the buckets in her classroom,,Okay,,"
Green-Ball",,"Maybe
Green-Ball",,"
Green-Ball",,,"For sure
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,41,Female,,White/European American,,High school/GED,Everything worked and made sense to me.,If people will assume little girls will want to play with another ball.,None needed.,270752,structural,formal,girlsYellow
12/3/2019 14:01,12/3/2019 14:06,IP Address,100,274,TRUE,12/3/2019 14:06,R_1mfnHci63PA0VAw,anonymous,EN,I do consent to participate,Yes,,,,,Yellow bucket is bigger,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because of the size of the buckets in her classroom,,Okay,"
Yellow-Ball","Maybe
Yellow-Ball",,,,"
Yellow-Ball","For sure
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,49,Female,,White/European American,,Some college,No,I am not sure,None,907040,structural,control,girlsGreen
12/3/2019 14:03,12/3/2019 14:07,IP Address,100,244,TRUE,12/3/2019 14:07,R_0cf22ofhS9X7Eqt,anonymous,EN,I do consent to participate,Yes,,,Green bucket is bigger,Yellow bucket is bigger,,,Green-Ball,Yellow-Ball,,,,,Because Suzy likes playing Yellow-Ball,,Okay,,"
Yellow-Ball","Maybe
Yellow-Ball",,,"
Green-Ball",,,,"
Yellow-Ball","For sure
Yellow-Ball",,26,Female,,White/European American,,"Bachelor's (B.A., B.S.)",no,not sure,nothing,476981,structural,control,girlsYellow
12/3/2019 14:03,12/3/2019 14:07,IP Address,100,204,TRUE,12/3/2019 14:07,R_2w5AB3cQsQrCfSR,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,,,Yellow-Ball,Green-Ball,,Because Suzy likes playing Green-Ball,,,,Okay,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Green-Ball",,,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,21,Female,,White/European American,,"Bachelor's (B.A., B.S.)",no,logic,no,495353,nonstructural,formal,girlsGreen
12/3/2019 14:05,12/3/2019 14:07,IP Address,100,131,TRUE,12/3/2019 14:07,R_1K9EPVXK7zxkSe6,anonymous,EN,I do consent to participate,No,Same size,Same size,,,,,Green-Ball,Yellow-Ball,,,Because Suzy likes playing Yellow-Ball,,,,Okay,,"
Yellow-Ball","For sure
Yellow-Ball",,"
Yellow-Ball",,,"For sure
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,27,Female,,White/European American,,"Bachelor's (B.A., B.S.)",No,Perceptions of behavior,no,455263,nonstructural,formal,girlsYellow
12/3/2019 13:53,12/3/2019 14:07,IP Address,100,827,TRUE,12/3/2019 14:07,R_1psrGyPrk2VWYyE,anonymous,EN,I do consent to participate,Yes,Yellow bucket is bigger,Green bucket is bigger,,,,,Green-Ball,Yellow-Ball,,,Because Suzy likes playing Yellow-Ball,,,,Okay,,"
Green-Ball",,"Maybe
Green-Ball","
Yellow-Ball",,,"For sure
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,32,Female,,White/European American,,"Master's (M.A., M.S.)",No,Nice,Nothing,281117,nonstructural,formal,girlsYellow
12/3/2019 13:58,12/3/2019 14:10,IP Address,100,749,TRUE,12/3/2019 14:10,R_3PdaTJfIu7WgCuQ,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,,,Yellow-Ball,Green-Ball,,Because of the size of the buckets in her classroom,,,,Okay,"
Green-Ball",,"Maybe
Green-Ball","
Yellow-Ball",,,"Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,30,Female,,Black/African American,,"Bachelor's (B.A., B.S.)",None ,Study of occurrences ,,735805,nonstructural,control,girlsGreen
12/3/2019 14:09,12/3/2019 14:14,IP Address,100,302,TRUE,12/3/2019 14:14,R_1pzgl8MYXQYTt3f,anonymous,EN,I do consent to participate,Yes,,,,,Yellow bucket is bigger,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because of the size of the buckets in her classroom,,Okay,"
Yellow-Ball","For sure
Yellow-Ball",,,,"
Yellow-Ball","For sure
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,51,Male,,Latino/Latina,,"Bachelor's (B.A., B.S.)",no,Diversity for men versus women and making them equal. ,no,160838,structural,control,girlsGreen
12/3/2019 14:10,12/3/2019 14:14,IP Address,100,266,TRUE,12/3/2019 14:14,R_32WJFpHfqmqaDNw,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,,,Yellow-Ball,Green-Ball,,Because Suzy likes playing Green-Ball,,,,Okay,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Green-Ball",,,,"For sure
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,58,Female,,White/European American,,"Doctoral (Ph.D., J.D., M.D.)",No,Decisions,No,689346,nonstructural,formal,girlsGreen
12/3/2019 14:11,12/3/2019 14:16,IP Address,100,335,TRUE,12/3/2019 14:16,R_3HiZXZMjmNg3XYf,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,,,Yellow-Ball,Green-Ball,,Because Suzy likes playing Green-Ball,,,,Okay,"
Green-Ball",,"Maybe
Green-Ball","
Green-Ball",,,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,29,Male,,White/European American,,"Master's (M.A., M.S.)",,,,758504,nonstructural,control,girlsGreen
12/3/2019 14:14,12/3/2019 14:18,IP Address,100,255,TRUE,12/3/2019 14:18,R_3G0QCnGwUSfmawK,anonymous,EN,I do consent to participate,Yes,,,Green bucket is bigger,Yellow bucket is bigger,,,Green-Ball,Yellow-Ball,,,,,Because of the size of the buckets in her classroom,,Okay,,"
Green-Ball",,"Maybe
Green-Ball",,"
Green-Ball",,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,32,Male,,White/European American,,"Bachelor's (B.A., B.S.)","No, nothing was confusing.",Judging whether learned gender differences become instilled/endure.,No,43008,structural,formal,girlsYellow
12/3/2019 14:15,12/3/2019 14:19,IP Address,100,269,TRUE,12/3/2019 14:19,R_1CfJXw4nPnzEbKU,anonymous,EN,I do consent to participate,Yes,,,Green bucket is bigger,Yellow bucket is bigger,,,Green-Ball,Yellow-Ball,,,,,Because of the size of the buckets in her classroom,,Okay,,"
Yellow-Ball","Maybe
Yellow-Ball",,,"
Green-Ball",,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,53,Male,,White/European American,,Some college,no,Forced gender preferences,none,812100,structural,control,girlsYellow
12/3/2019 14:15,12/3/2019 14:20,IP Address,100,290,TRUE,12/3/2019 14:20,R_1gqoWpXrMD0T5p8,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,Green-Ball,Yellow-Ball,,,Because Suzy likes playing Yellow-Ball,,,,Okay,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Yellow-Ball",,,"Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,35,Male,,White/European American,,"Master's (M.A., M.S.)",no,no idea,none,441437,nonstructural,control,girlsYellow
12/3/2019 14:15,12/3/2019 14:21,IP Address,100,328,TRUE,12/3/2019 14:21,R_eVD1oyjko92Pya5,anonymous,EN,I do consent to participate,Yes,,,,,The same size,Yellow bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because Suzy likes playing Green-Ball,,Okay,"
Green-Ball",,"For sure
Green-Ball",,,"
Green-Ball",,"For sure
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,55,Female,,White/European American,,"Bachelor's (B.A., B.S.)",nothing else,the study about children's story,nope,119391,structural,formal,girlsGreen
12/3/2019 14:21,12/3/2019 14:21,Spam,100,2,TRUE,12/3/2019 14:21,R_32Q0V7uaEdF3duR,anonymous,EN,I do NOT consent to participate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2019 14:19,12/3/2019 14:22,IP Address,100,187,TRUE,12/3/2019 14:22,R_7W1TzfdI2QL13Pj,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,,,Yellow-Ball,Green-Ball,,Because Suzy likes playing Green-Ball,,,,Okay,"
Green-Ball",,"For sure
Green-Ball","
Green-Ball",,,,"For sure
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,41,Male,,White/European American,,"Master's (M.A., M.S.)",no,no clue,no,733356,nonstructural,formal,girlsGreen
12/3/2019 13:18,12/3/2019 14:23,IP Address,100,3896,TRUE,12/3/2019 14:23,R_22zUHoVhbJfYnfW,anonymous,EN,I do consent to participate,Yes,,,,,Yellow bucket is bigger,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because of the size of the buckets in her classroom,,Okay,"
Yellow-Ball","For sure
Yellow-Ball",,,,"
Yellow-Ball",,,"
Yellow-Ball","For sure
Yellow-Ball",,31,Female,,White/European American,,Some college,None,"Some people would say it's not okay for the girls to play with the yellow balls because of school rules, I would not. ",It was okay.,106820,structural,formal,girlsGreen
12/3/2019 14:19,12/3/2019 14:24,IP Address,100,279,TRUE,12/3/2019 14:24,R_1AeXbH2wj4y3vUd,anonymous,EN,I do consent to participate,Yes,,,Green bucket is bigger,Yellow bucket is bigger,,,Green-Ball,Yellow-Ball,,,,,Because of the size of the buckets in her classroom,,Okay,,"
Green-Ball",,"Maybe
Green-Ball",,"
Green-Ball",,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,33,Male,,White/European American,,"Bachelor's (B.A., B.S.)","No, no problems.",I'm really not sure.,I can't think of anything that needs improving.,208065,structural,control,girlsYellow
12/3/2019 14:21,12/3/2019 14:25,IP Address,100,228,TRUE,12/3/2019 14:25,R_AcvJszeBCA3rVM5,anonymous,EN,I do consent to participate,Yes,,,,,Yellow bucket is bigger,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because of the size of the buckets in her classroom,,Okay,"
Green-Ball",,"Maybe
Green-Ball",,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,35,Male,,White/European American,,Some college,No it was extremely clear and simple,How children form perceptions,I have nothing to improve on,838290,structural,formal,girlsGreen
12/3/2019 14:22,12/3/2019 14:27,IP Address,100,323,TRUE,12/3/2019 14:27,R_27OLDP2E06rkrIp,anonymous,EN,I do consent to participate,Yes,,,Yellow bucket is bigger,Green bucket is bigger,,,Green-Ball,Yellow-Ball,,,,,Because Suzy likes playing Yellow-Ball,,Okay,,"
Green-Ball",,"For sure
Green-Ball",,"
Green-Ball",,,"For sure
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,28,Male,,Latino/Latina,,"Bachelor's (B.A., B.S.)",no,playing boys and girls,nothing,181814,structural,formal,girlsYellow
12/3/2019 14:25,12/3/2019 14:28,IP Address,100,175,TRUE,12/3/2019 14:28,R_pAv7TROkT0KHPX3,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,Green-Ball,Yellow-Ball,,,Because Suzy likes playing Yellow-Ball,,,,Okay,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Yellow-Ball",,,"Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,35,Male,,White/European American,,High school/GED,,,,635957,nonstructural,formal,girlsYellow
12/3/2019 14:25,12/3/2019 14:29,IP Address,100,268,TRUE,12/3/2019 14:29,R_1gbiz5l5UkfrZjx,anonymous,EN,I do consent to participate,Yes,,,,,Yellow bucket is bigger,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because of the size of the buckets in her classroom,,Okay,"
Yellow-Ball","Maybe
Yellow-Ball",,,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,35,Male,,White/European American,,Some college,,,,945466,structural,control,girlsGreen
12/3/2019 14:26,12/3/2019 14:30,IP Address,100,213,TRUE,12/3/2019 14:30,R_sA7MEldyMz6PtTP,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,Green-Ball,Yellow-Ball,,,Because Suzy likes playing Yellow-Ball,,,,Okay,,"
Yellow-Ball","For sure
Yellow-Ball",,"
Yellow-Ball",,,"Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,23,Male,,White/European American,,"Bachelor's (B.A., B.S.)",,,,6856,nonstructural,control,girlsYellow
12/3/2019 14:23,12/3/2019 14:30,IP Address,100,412,TRUE,12/3/2019 14:30,R_12FnFQLdqFcBXye,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,Green-Ball,Yellow-Ball,,,Because Suzy likes playing Yellow-Ball,,,,Okay,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Yellow-Ball",,,"Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,43,Female,,Black/African American,,"Bachelor's (B.A., B.S.)",No,Gender assumptions,No,117286,nonstructural,control,girlsYellow
12/3/2019 14:28,12/3/2019 14:34,IP Address,100,349,TRUE,12/3/2019 14:34,R_YQhoWeyMFvWFIgp,anonymous,EN,I do consent to participate,Yes,,,,,Yellow bucket is bigger,Green bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because of the size of the buckets in her classroom,,Okay,"
Green-Ball",,"Maybe
Green-Ball",,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,44,Female,,"White/European American,Black/African American",,"Bachelor's (B.A., B.S.)","No, everything was clear.",Understanding if people accept certain things because they're basically forced upon them or not.,"No, everything was fine in my opinion.",6996,structural,control,girlsGreen
12/3/2019 14:31,12/3/2019 14:35,IP Address,100,267,TRUE,12/3/2019 14:35,R_XFmoZNyxJm5Real,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,,,Yellow-Ball,Green-Ball,,Because Suzy likes playing Green-Ball,,,,Okay,"
Green-Ball",,"Maybe
Green-Ball","
Green-Ball",,,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,27,Female,,White/European American,,Some college,none,perceptions of how people make choices/have preferences for one thing over another?,none,388496,nonstructural,control,girlsGreen
12/3/2019 14:20,12/3/2019 14:37,IP Address,100,1040,TRUE,12/3/2019 14:37,R_1PRSC7AfEEovFJ4,anonymous,EN,I do consent to participate,Yes,Same size,Same size,,,,,,,Yellow-Ball,Green-Ball,,Because Suzy likes playing Green-Ball,,,,Okay,"
Green-Ball",,"Maybe
Green-Ball","
Green-Ball",,,,"Maybe
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,32,Female,,White/European American,,Some college,No,I have no idea - to see if we can predict if changing groups would change someone's decision.,I can't think of anything,284972,nonstructural,control,girlsGreen
12/3/2019 14:39,12/3/2019 14:44,IP Address,100,294,TRUE,12/3/2019 14:44,R_1JUy6sBpxB04blG,anonymous,EN,I do consent to participate,No,,,,,Yellow bucket is bigger,Yellow bucket is bigger,,,Yellow-Ball,Green-Ball,,,,Because Suzy likes playing Green-Ball,,Not okay,"
Yellow-Ball","For sure
Yellow-Ball",,,,"
Yellow-Ball","Maybe
Yellow-Ball",,"
Yellow-Ball","For sure
Yellow-Ball",,28,Female,,White/European American,,"Master's (M.A., M.S.)",No,Nice Study,None,350018,structural,formal,girlsGreen
12/3/2019 14:36,12/3/2019 14:45,IP Address,100,551,TRUE,12/3/2019 14:45,R_1hXY6BamYZCEUJu,anonymous,EN,I do consent to participate,Yes,,,Green bucket is bigger,Yellow bucket is bigger,,,Green-Ball,Yellow-Ball,,,,,Because of the size of the buckets in her classroom,,Okay,,"
Green-Ball",,"Maybe
Green-Ball",,"
Green-Ball",,,"For sure
Green-Ball","
Yellow-Ball","For sure
Yellow-Ball",,58,Male,,White/European American,,Some college,Everything was fine.,Gender roles.,n/a,914693,structural,formal,girlsYellow
